acc_x_t0.25,acc_x_t0.5,acc_x_t0.75,acc_x_t1.0,acc_y_t0.25,acc_y_t0.5,acc_y_t0.75,acc_y_t1.0,acc_z_t0.25,acc_z_t0.5,acc_z_t0.75,acc_z_t1.0,gyro_x_t0.25,gyro_x_t0.5,gyro_x_t0.75,gyro_x_t1.0,gyro_y_t0.25,gyro_y_t0.5,gyro_y_t0.75,gyro_y_t1.0,gyro_z_t0.25,gyro_z_t0.5,gyro_z_t0.75,gyro_z_t1.0,flex_t0.25,flex_t0.5,flex_t0.75,flex_t1.0,label
3.8413394663981446,3.8190954783774878,3.423720078214736,3.294023462888285,-3.6270287617101156,-3.5637608338576343,-4.23868235235989,-1.7043021256789437,8.32287777244423,8.320291381887234,8.171147356385745,9.282814934452931,-0.3639517732256393,-1.0013343461839153,32.83557515632955,5.0100907415433795,-0.3382955615817146,-0.10888222450596362,16.034255166676267,0.3941647589989056,-0.5744726107249558,-0.0004408973470677018,11.782690403702137,-12.56013052600811,0.0035414925852304737,0.019551243354229208,-0.009746364821053606,-0.00579250436623915,left
4.309921291844209,4.419854619241119,3.4841641465284825,3.9580789973856714,-4.50085944399947,-3.734769623114336,-3.532368347956463,-2.6103084935502534,8.056458779874617,8.019393897617206,8.508337521473386,8.668869491054926,2.2112792536003356,24.54620975163831,4.484253850495817,0.3812023162064019,-2.100837540527789,20.38151057784206,-6.623205855863044,-3.347780121289165,-4.358773296914011,-5.50299029472997,21.879698558714328,5.565397501727259,0.0038373313383616527,0.000841352072188648,0.02333051533025126,-0.00520140227168886,left
3.7510399929896074,3.713091127835263,3.5388240059805587,3.8974906719358096,-3.9922734425447475,-3.830437040134557,-4.06112342901013,-4.3034125313088225,8.122906007803142,8.313514382739982,8.292551677353506,8.026751947797445,-9.74171245825096,0.4532533149637856,-1.0887170901678778,4.46824245806863,-4.733012099861285,-0.12794871628859422,13.63957033590414,-6.41303468798352,7.4255671312322695,0.19867958175196412,-11.502234027607498,2.2184446323865736,0.006043832601194125,-0.013046350545547192,-0.016247129720194174,0.00011691577549654277,left
4.09223185908106,4.07358754346828,3.4805799521245055,3.3417936369797445,-3.641317535346412,-3.6421058724849495,-3.590866280573457,-1.493758041471377,8.184425472712592,8.18482221864805,8.38902891970447,9.489418532179673,1.868594011238775,-0.3803067943617077,-4.992395536733773,4.100308101489367,-0.6445145576694298,0.37600445858864684,7.892916172539971,-1.7174800598237332,-1.1840057514539086,0.7126297827506728,-2.181264557004203,-6.900928021804986,-0.018830053620531233,-0.0316926620309657,-0.018132150410985894,0.014120406956819858,left
3.9141006762491872,3.958426989399764,4.016518015795815,3.9781192909108944,-3.6056761093742717,-3.608239795329464,-5.055547465317792,-3.336893967142412,8.290453462416776,8.23007411678796,7.6980256095054544,8.378676418066323,-2.058995580178718,-3.194879960238861,9.488188352842139,11.074769926384104,-0.6948376632852066,-0.57668785079924,27.481874616661354,-13.749350773597014,0.5036173110311183,-0.2956428548213078,-26.741804609205406,25.153995479588534,-0.011730140465299518,0.004879259171261487,-0.005545340360993767,0.001642187831559088,left
4.049196988352488,4.110238720151848,4.055610472036322,3.7048003339612947,-3.764820996472279,-3.7967648043203663,-3.8281011487975998,-5.6869873743026425,8.2024629228247,8.12748862502105,8.141139176300493,7.6017207911622195,0.9752508628809887,-0.583269792459129,6.511773881416978,14.41210841186903,0.5825378828197362,-1.3655468587601085,6.103794485160473,13.414025941700087,0.26321900726971675,0.23607395632035807,0.14966971352762728,-8.324066446334898,0.0031668429543902426,0.020303535204466455,0.0038114619444728905,-0.013233875800887435,left
3.9903722628459373,4.052241896245998,3.6138668457206906,3.715850741149686,-3.703034301849734,-3.629314114141173,-4.130695292566615,-3.1016643991682407,8.180766007250197,8.253121111103649,8.159868092318481,8.621977125510737,2.2254491233541804,-1.4599128091012314,5.250464065011169,9.341002928465116,0.6055880069230797,-0.6491701263381671,11.991065049778832,-7.178919632582367,-0.029158460381209766,0.3815477779714901,3.203597795075864,25.5761121527652,0.009213956316429711,0.015441938168372261,-0.0018363999679949126,-0.007951646885274674,left
3.829625272956197,3.7514459241482663,3.5716855111121606,3.9853424463682408,-3.4331031760154764,-3.185338762786623,-3.618471256338295,-5.275255572048665,8.413449769154836,8.496426633686593,8.479609616977871,7.7218199343318314,5.278683100810991,10.994680136253036,5.069452910639669,-8.182533846372145,2.0290336374932276,5.547130704875119,-1.334722050693364,-0.7540714043016041,-1.1052639735871084,-6.936984129650052,11.527782951600086,-1.129858541327784,-0.005436445310824387,-0.014317440305202168,-0.011550548412932465,-0.0011067986708208845,left
3.269150749547347,-1.2360805016811056,-8.931798561281752,-8.89384230651855,-3.343451018563897,-1.2057674782774566,-0.6530181491897603,-3.8627869334422815,9.159385604330085,7.298791386104342,3.4517490433220894,1.9004095897284514,-6.0488316888200035,19.16315972470863,7.456976297417148,-27.225235747616725,11.11688557127925,242.82408779644317,53.34212242847405,-2.191065510662475,11.047167287435444,96.0201290633603,15.66085447095627,10.68186383393699,-0.002916279936173637,-0.0014941525853518114,-0.005384929101921086,-0.009708036214482463,left
-8.317484611411194,-8.646767748037028,-7.69505683225841,-8.62506691278774,-2.0300071992696074,-1.7228738734447349,-3.4615339657759034,-0.8874863082163945,4.649579907887598,3.753269992644332,4.006930046150272,4.202330043844165,0.33094696459757494,-2.294945911353738,-3.2568992009271938,-18.449132311379543,0.24724640247005014,-3.4761631056660955,-0.8207461855940418,-1.2757422279556103,2.4652758664152543,-1.7198334719037893,37.96724042785466,5.466882222325766,0.009201653648135565,-0.015007535135914874,0.0014013404777115824,-0.007339433299535469,left
-8.186106011550784,-8.633086917572166,-8.234460389051948,-8.508484604929592,-2.223836418766389,-1.4861838200103856,-1.6482206025435493,-3.0653303427999123,4.199639767864354,3.6543606945607174,4.641135324181488,5.105930946278448,3.6237621714299943,-2.607497612810586,0.8511195074907637,3.007028129471114,3.883092922415907,-1.8298847364651392,7.129189674158979,-11.126171091040629,0.987665674820578,3.470818615730358,0.15233226392500446,9.508205123055385,-0.004040122506008331,0.010612590709770851,-0.019186362605146712,-1.6224106357722613e-05,left
-8.29866954022018,-8.27634294173827,-8.711901797051127,-8.11318992173205,-0.9386272470487554,-1.1497404323581157,-2.197919200518013,-1.902835286413231,4.7086168443115985,4.823905343870167,3.993552695815438,4.725639537461534,7.590823745862609,-2.8201348656671703,0.8555192460561517,-15.083504257333166,-2.133456218054595,-1.0614026167186863,-3.3508918819152624,3.068144749814746,-1.2045789898586252,-3.6608869936706,0.49159382674359753,2.5092991979099395,0.002075637347528618,-0.010248539489677742,-0.008859100460934563,0.00790540379298408,left
3.4818229004159202,3.489005735210276,2.8589923759963867,3.8955694734028143,-5.2141355779414305,-5.067791725354902,-4.292001389736735,-5.553818149097758,7.560028240995098,7.657675802160286,8.443638422380706,7.419810441377121,1.4020635876397982,3.429098849160615,-2.398442528115673,10.645331552909404,-0.771598629617185,-0.10819086971032196,1.89306048841328,-2.9864175131479067,-0.2458611635013293,-1.2504229763958814,-11.06844635948392,14.749056918380486,0.019510435708406264,0.0033378086772100765,-0.008061996530160686,0.014149898818156823,left
-8.398715849751866,-8.20123348706637,-8.477524644022694,-8.130687060326254,-2.5133709778624653,-2.6996789529466656,-1.4390727101360676,-2.532594349918654,3.82865018411497,4.146569006194027,5.308435957872928,4.379611087192011,-4.544500276244344,-18.96257150756673,-14.776412847546213,-10.063181628203942,-3.0652409523856967,-10.611643387958882,0.362718111833952,3.9953740892130973,0.5243939807254984,5.866899622047125,6.038106035411871,13.643504810707945,0.00018526439027170577,0.007008066438378183,-0.009968606896921622,0.007390530893851066,left
3.4749385356648186,3.338996421043797,3.4277436886220776,3.5147262497705105,-4.578990084653401,-4.638075596516367,-4.016450468050526,-3.244291587403358,8.029743891585944,8.066547052305669,8.32602522469286,8.62477642675177,0.21505643816550818,11.160557295180817,9.618202440392919,7.557754875786242,-0.03127999058198664,19.626544600771528,-9.864574368689205,-0.8825747133342713,-0.2886787077331931,-24.25363404637132,18.010821666015154,4.271724630743688,-0.010467879230021966,-0.009636421503226128,0.007402429822802565,0.0068031860042734905,left
-7.995161260728409,-7.838186751230186,-7.552873822089921,-7.857438299565913,-1.7203727542189293,-1.8727189662996204,-2.922360824306597,-2.4488223643219604,5.174753494142192,5.395925490381971,5.747394789995268,4.094238438267627,-1.7303586762766388,-0.8299114919501446,-1.428539127932749,-23.83743984627176,-1.0400436385618188,-1.4973739809099975,-0.6367556487139872,-1.8773368969049842,4.353585817154925,2.1915989309324795,-0.522516416294055,-5.621253360807296,0.011338145644238634,-0.006252804663217613,-0.008727763213425221,0.012225661455267647,left
3.5516556432165873,3.5895741856356618,3.7537312878019224,3.6118382928712887,-4.9056499226727395,-4.690681538054281,-4.765260757878598,-5.474535945072894,7.778640795921971,7.881723007108438,7.897808004547562,7.469274413194347,1.3187519462363608,-2.8845974523941247,9.105525833207288,27.239274174562624,0.15083165634703902,-0.4418074241229165,4.429866026021904,0.4786536690641714,-1.3756358713096895,-0.6509763366407977,-5.305947431166513,-1.6032893385987295,26.109281499807445,0.018245488889428476,-0.0001482828461764794,34.041776745445546,left
3.857912801312898,3.8551074982027256,3.391974243867473,2.9647587519168,-5.127364752322764,-5.18382852241056,-3.791869370945421,-4.8964680315099915,7.466743246180553,7.431094868150276,9.381335492012276,8.060938798524043,-1.228520294007977,0.16763852307531166,1.1330153370379117,2.650621377394139,0.17763662134148123,0.5907757052815206,16.958198114222423,-4.8070216813232225,0.19568605193853184,-0.2766706902602469,9.701751250211203,3.0382991930031675,0.010972150294994544,-0.000618805955077148,0.0037946769831765943,0.010029638690003005,left
3.5026231522993494,3.5074075446673274,3.3083095246390566,3.1291300083232056,-5.55423432487025,-5.501179189916514,-6.482236899805013,-3.6577753808208286,7.34186369317387,7.374923964977374,6.790628871494677,8.68828276670549,-0.34729951605230336,-0.4069269958947684,33.65827214240313,1.761913607129458,-0.3975111852196528,-0.7215774899880621,25.298827305263693,-7.517527596152022,0.043975214814115524,0.1290813350664321,-5.299620155667726,6.16824461639269,0.012833195209830553,-0.0051523164879338805,0.0029947229533605338,0.013802232596774053,left
3.5936631043457923,3.5545625213645735,3.5686535722892367,3.2277560495336126,-5.450770045511251,-5.3726824049849125,-5.398301960328778,-5.2039320657898,7.3994104742921785,7.442056974838247,7.418298143401727,7.833571446827226,0.21935996675410402,-1.565901367809889,2.1228499172713535,34.60091957439668,-0.11313466247641693,-1.26476528270952,0.4173479629466795,13.6586505324195,-0.23928131100448247,0.28127986604158944,0.4070850131411733,-0.44221360103862817,0.008902799281549321,-0.022407866121414304,-0.006774268061354117,0.012832053572819009,left
3.6283955840773277,3.6563038717996603,3.9909674016019028,3.860622172108968,-4.799903496731733,-4.820492367023464,-9.864296830978418,-3.979089699443731,7.78998410542892,7.767354725586695,4.6247614203528755,8.172974101153082,-0.5622725400998988,0.002976652914021327,10.462933535593274,1.0569877796188438,-0.10343423595903622,-0.5439520561690782,-4.2465665926125835,7.865584794745105,0.3016693208069929,-0.22394494870008202,21.438615046760575,-9.979796012625354,0.00027915235281908684,0.004216622867202675,-0.009591459258905765,-0.0023644523392317447,left
3.484625123918886,3.278847489939493,3.5681384622441517,3.1987107126138152,-5.04355350124191,-5.495364075416326,-5.749334853673633,-2.5574481623806484,7.747700594155794,7.520081889856909,7.453713355874073,9.099538282584806,13.139481222715318,8.695948812210053,9.124489335154676,0.5782224155893633,3.878152216172567,9.166508777132828,-0.9929279727807652,-4.530390703786782,-5.791523819436514,-10.44836400612377,6.193715046762225,6.768538973955504,0.01980247710809185,-0.003742406441412161,-0.011286614868989549,-0.030387138423148975,left
4.100810944519799,3.9651972890780125,3.926576092176525,3.4064657459774543,-4.034260289736793,-4.0695237016453065,-4.114949753621932,-4.498079871947222,8.014307472213645,8.043022308495482,8.05006986688253,8.054029671232046,-0.62731555525503,0.5930407861114732,0.09608444111233683,7.2005177503861235,-0.7208499281678575,-0.21042083164623038,0.3772529502951444,26.969841386619947,0.7300726266012127,-0.12146547342638238,0.2679097091228253,13.199261277313287,-0.004332626772134598,-0.0013679542288206564,75.50837061715117,-0.003072798882771774,left
3.6992674434737185,3.157669409502901,3.528530233020751,3.195749492794694,-3.7436369413201067,-3.6774581732318,-5.427864790161801,-2.698447668849233,8.309946950166571,8.647700714464362,7.918713566469744,8.93989262046071,1.6854422922575392,1.1582705887752085,7.668523034508982,-0.22680830364215399,2.4294571469954906,11.258991422011254,-3.1394210725794682,-4.828532458464245,-1.1989928205514222,-10.60030614426011,21.178601242990073,10.13469575074017,-0.0017521148008950403,0.010178163702704269,0.0043712364179981185,0.002144783577767838,left
3.538654509432398,3.4457206758496794,3.4279524679009525,3.1288512730247824,-3.294057306232886,-3.4372432448520738,-4.799092262680672,-1.7852237569759382,8.555048022356871,8.595674902427577,8.085587096373485,9.268516868373226,22.55092231379803,10.46211908181089,37.890852586400165,-5.405071693921218,12.17428146874457,11.16986651305262,18.18539919299324,3.8679360062250154,-4.993180199989207,-9.143738615540801,-4.746166324742187,-19.934554122728613,0.008910668261967482,-0.007708963537185209,-0.009082040876101257,-0.0017966501558750556,left
3.8400553863025535,3.825083184464536,3.3967057116077406,3.2920815274371966,-3.622261846505247,-3.570844771847599,-4.241502375468719,-1.6991578419027196,8.329580915013434,8.304415059020247,8.174711663628399,9.281050755338798,-0.33161426864762994,-0.980830422026534,32.83943565920089,4.991094470492155,-0.3539232283440432,-0.10252770520723539,16.04448882699095,0.3872450969551233,-0.5899485868938308,-0.024169500438786747,11.783059031236867,-12.555620461263894,-0.0034946240619369746,0.009856649953518364,0.004235582780873164,-0.0074806615038801915,left
4.276020183763378,4.431082681231583,3.5006515133271727,3.9337534692544454,-4.493158551909765,-3.7493910753770145,-3.5371099689507957,-2.626652116859312,8.061839289658277,8.02570837549937,8.494584984685273,8.680548750988146,2.2242604434311284,24.54475465239155,4.483538511300064,0.38684061581357215,-2.1019072341610867,20.364791045157578,-6.618359026046448,-3.354296697177469,-4.363200165547327,-5.471763520998186,21.858468128044,5.587547334132248,-0.014446016994224955,0.011880784861202524,-0.017580616883675876,0.012580734666633758,left
3.7336893005094387,3.7275881173289656,3.5311999746755696,3.884273376210789,-4.016247199295874,-3.823692456870672,-4.048852698258096,-4.30066592107027,8.12830637419641,8.312476166770438,8.298958767109646,8.001183524902993,-9.735466274004812,0.4090078736041818,-1.1315601506515918,4.460516964821297,-4.749263686476717,-0.1321678898462083,13.630854658596498,-6.402246539910302,7.418572860594553,0.19810125321633784,-11.484516022769178,2.2402129001084914,-0.00024843090697235394,-0.008432528467935844,-0.005897415953243797,0.0044931082200107796,left
4.118446537391432,4.08725982773259,3.4502174641129004,3.3278455351168494,-3.6357404321575513,-3.6220169551176147,-3.617606094585082,-1.4768746337478997,8.208530905369253,8.206381767399304,8.36810812606234,9.49510007261879,1.8803974456830983,-0.36407875662983513,-4.978964762305804,4.072418926145668,-0.6630706266471009,0.38395954242605457,7.915145709957832,-1.709320376322142,-1.1901377267491584,0.7065329848538676,-2.1719447156137135,-6.938294035922503,0.006890457164171089,-0.0049012357140839,-0.011167068697912013,0.013509765747230442,left
